song_id,artist_id,artist_name,duration,explicit,song_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,analysis_url
2TdZdeKIDMqi1B3139W4Wb,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,227044,True,Half & Half,60,0.895,0.494,7,-4.805,1,0.311,0.135,0,0.143,0.138,126.974,4,https://api.spotify.com/v1/audio-analysis/2TdZdeKIDMqi1B3139W4Wb
7JNh1cfm0eXjqFVOzKLyau,4obzFoKoKRHIphyHzJ35G3,Becky G,202453,False,Mayores,92,0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,4,https://api.spotify.com/v1/audio-analysis/7JNh1cfm0eXjqFVOzKLyau
4C1opPFRPafp6yj4AJPBRB,6BeO1KuAWBqFriL1mLHtNc,Leslie Grace,197053,False,Díganle,75,0.847,0.69,1,-5.098,0,0.0752,0.0973,0.000248,0.207,0.653,91.986,4,https://api.spotify.com/v1/audio-analysis/4C1opPFRPafp6yj4AJPBRB
3DmW6y7wTEYHJZlLo1r6XJ,4obzFoKoKRHIphyHzJ35G3,Becky G,206166,False,Shower,70,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ
7bXlUbUvMs1kKr6ynIISCd,4obzFoKoKRHIphyHzJ35G3,Becky G,235066,False,Sola,68,0.685,0.779,4,-3.912,0,0.0571,0.111,0.000104,0.421,0.513,95.021,4,https://api.spotify.com/v1/audio-analysis/7bXlUbUvMs1kKr6ynIISCd
7CxiUtNxJR6unRJRDc05St,0ZwQMCRqfyh1OGQkBh9Cnj,Kideko,208155,False,Dum Dum,64,0.506,0.762,8,-7.49,0,0.0762,0.00175,1.83e-05,0.428,0.768,122.506,4,https://api.spotify.com/v1/audio-analysis/7CxiUtNxJR6unRJRDc05St
0V78U6QU3RJ8kjW41OBmRw,4obzFoKoKRHIphyHzJ35G3,Becky G,233840,False,Todo Cambio,63,0.747,0.869,5,-3.352,0,0.0655,0.101,0.0203,0.228,0.766,103.015,4,https://api.spotify.com/v1/audio-analysis/0V78U6QU3RJ8kjW41OBmRw
28r9sD2b6FluK7YHjTJ0fl,4obzFoKoKRHIphyHzJ35G3,Becky G,208240,False,Break a Sweat,61,0.786,0.7,5,-5.041,0,0.059,0.116,0.000204,0.263,0.65,109.021,4,https://api.spotify.com/v1/audio-analysis/28r9sD2b6FluK7YHjTJ0fl
5NetSTs4dgiR6GLrZOQcwJ,4obzFoKoKRHIphyHzJ35G3,Becky G,198852,False,Can't Stop Dancin',60,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,4,https://api.spotify.com/v1/audio-analysis/5NetSTs4dgiR6GLrZOQcwJ
6xJkbMQVRO1ltOickY12bl,4obzFoKoKRHIphyHzJ35G3,Becky G,179613,False,Mangú,59,0.815,0.915,4,-3.41,0,0.0625,0.0117,0.538,0.089,0.838,123.046,4,https://api.spotify.com/v1/audio-analysis/6xJkbMQVRO1ltOickY12bl
4MtnnyXkgtagfUcUT663QT,4obzFoKoKRHIphyHzJ35G3,Becky G,210840,False,Mayores - Urban Tropical,58,0.716,0.853,10,-3.809,1,0.0487,0.0398,0.115,0.353,0.859,97.008,4,https://api.spotify.com/v1/audio-analysis/4MtnnyXkgtagfUcUT663QT
0yyZN5ASdrYu0XYWFzfxUu,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,183573,False,3 A.M.,86,0.702,0.84,0,-3.547,1,0.0879,0.0112,0,0.119,0.624,101.99,4,https://api.spotify.com/v1/audio-analysis/0yyZN5ASdrYu0XYWFzfxUu
1iRvhKiXRElIH2Uf4gd95P,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,247640,False,Dueles,71,0.531,0.834,2,-3.944,1,0.052,0.277,0,0.131,0.526,142.026,4,https://api.spotify.com/v1/audio-analysis/1iRvhKiXRElIH2Uf4gd95P
02yD6Wmpx5kLAoXLQOnuEb,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,229933,False,Me soltaste,70,0.4,0.398,10,-6.038,0,0.0385,0.786,3.47e-06,0.333,0.16,111.661,4,https://api.spotify.com/v1/audio-analysis/02yD6Wmpx5kLAoXLQOnuEb
5kIcrM3QVD4BQPFMszQnU1,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,288893,False,¡Corre!,69,0.479,0.477,11,-6.886,1,0.0363,0.127,0,0.15,0.127,151.97,4,https://api.spotify.com/v1/audio-analysis/5kIcrM3QVD4BQPFMszQnU1
0wru6HfqrQGzzQj5XUScvS,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,250000,False,"Y, ¿Si Fuera Ella? - + Es +",61,0.45,0.54,0,-5.712,1,0.0298,0.317,0,0.191,0.237,75.778,4,https://api.spotify.com/v1/audio-analysis/0wru6HfqrQGzzQj5XUScvS
77jdTLPg3EXHJ8cbU7SBni,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,246666,False,Llegaste tu,52,0.547,0.528,0,-6.525,1,0.025,0.196,0,0.164,0.29,146.068,4,https://api.spotify.com/v1/audio-analysis/77jdTLPg3EXHJ8cbU7SBni
3lI5dscCDez8cF6LF3Me7F,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,215112,False,Ecos de amor,64,0.248,0.75,7,-2.964,1,0.0397,0.318,0,0.211,0.18,70.679,3,https://api.spotify.com/v1/audio-analysis/3lI5dscCDez8cF6LF3Me7F
3QjkcFDVHOB4Z43esP5A8N,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,210733,False,No soy una de esas - feat. Alejandro Sanz,64,0.644,0.948,10,-3.521,0,0.161,0.0782,0,0.388,0.807,99.938,4,https://api.spotify.com/v1/audio-analysis/3QjkcFDVHOB4Z43esP5A8N
3OIoy3TNU7CL5PTaHOGmbR,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,222626,False,Espacio Sideral,52,0.605,0.48,0,-6.356,1,0.0285,0.00576,7.32e-05,0.143,0.811,90.022,4,https://api.spotify.com/v1/audio-analysis/3OIoy3TNU7CL5PTaHOGmbR
3jPEamV0cSpmC84vdCYrZ8,1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,212757,False,Echoes of Love,53,0.331,0.741,7,-3.206,1,0.0401,0.441,0,0.169,0.161,149.95,3,https://api.spotify.com/v1/audio-analysis/3jPEamV0cSpmC84vdCYrZ8
0vbbhcA6okLzvsy6WSTlLg,4WN5naL3ofxrVBgFpguzKo,Rudimental,242440,False,Lay It All On Me (feat. Ed Sheeran),59,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,4,https://api.spotify.com/v1/audio-analysis/0vbbhcA6okLzvsy6WSTlLg
0k73nWaD6RPx2sHFEkGPcn,4WN5naL3ofxrVBgFpguzKo,Rudimental,245186,False,Feel The Love (feat. John Newman) - feat. John Newman,64,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,4,https://api.spotify.com/v1/audio-analysis/0k73nWaD6RPx2sHFEkGPcn
6yraFyhgbavO2amB2lhpfi,4WN5naL3ofxrVBgFpguzKo,Rudimental,292586,False,Waiting All Night (feat. Ella Eyre) - feat. Ella Eyre,63,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,4,https://api.spotify.com/v1/audio-analysis/6yraFyhgbavO2amB2lhpfi
7hXVlVoYvSUMwz8XuXfK58,0QaSiI5TLA4N7mcsdxShDO,Sub Focus,233586,False,Trouble,44,0.557,0.834,4,-4.848,0,0.0479,0.0152,0.00156,0.108,0.359,172.048,4,https://api.spotify.com/v1/audio-analysis/7hXVlVoYvSUMwz8XuXfK58
7tzu5tSCztW7f28iiKrCZs,4WN5naL3ofxrVBgFpguzKo,Rudimental,253090,False,Sun Comes Up - Tritonal Remix,57,0.567,0.935,7,-2.507,0,0.135,0.0895,0,0.0825,0.352,110.102,4,https://api.spotify.com/v1/audio-analysis/7tzu5tSCztW7f28iiKrCZs
2YO0VBWKaIdtUqfOKelqF1,4WN5naL3ofxrVBgFpguzKo,Rudimental,255582,False,Sun Comes Up - Acoustic,57,0.478,0.527,10,-4.63,1,0.0285,0.506,0,0.292,0.541,101.242,4,https://api.spotify.com/v1/audio-analysis/2YO0VBWKaIdtUqfOKelqF1
2rOuCpkWsioxg8QNPMX9lB,4WN5naL3ofxrVBgFpguzKo,Rudimental,216101,False,Free (feat. Emeli Sandé) - feat. Emeli Sandé,57,0.66,0.598,0,-8.691,1,0.0631,0.0367,0.0352,0.165,0.159,109.957,4,https://api.spotify.com/v1/audio-analysis/2rOuCpkWsioxg8QNPMX9lB
5IDOK0VOlrSmMBjnm4QIPG,4WN5naL3ofxrVBgFpguzKo,Rudimental,231564,False,Sun Comes Up (Steel Banglez Remix) [feat. MIST],55,0.743,0.551,5,-8.267,0,0.0745,0.00946,4.24e-06,0.126,0.417,106.05,4,https://api.spotify.com/v1/audio-analysis/5IDOK0VOlrSmMBjnm4QIPG
5ZllLzbyP8IlPg5mQEYxIK,4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,261093,False,Human - Rudimental Remix,54,0.642,0.834,10,-5.281,0,0.0674,0.0228,0,0.126,0.58,79.982,4,https://api.spotify.com/v1/audio-analysis/5ZllLzbyP8IlPg5mQEYxIK
2eAZfqOm4EnOF9VvN50Tyc,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,221746,True,The Way Life Goes (feat. Oh Wonder),89,0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,4,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc
7GX5flRQZVHRAGd6B4TmDO,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,182706,True,XO TOUR Llif3,88,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO
1uL78kFWxhz3umTMWJu8n5,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,207038,True,Sauce It Up,85,0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,4,https://api.spotify.com/v1/audio-analysis/1uL78kFWxhz3umTMWJu8n5
0B8QzDH7YWih85V5SEMnyJ,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,198944,True,Money Longer,80,0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ
2ANLarE8yHVsLWW21nj79M,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,163944,True,You Was Right,79,0.843,0.359,0,-7.417,1,0.461,0.069,0,0.12,0.156,81.987,4,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M
6GNifiuBPrKFpwNBYnooFm,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,268863,True,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,78,0.749,0.671,6,-5.151,1,0.0599,0.68,0,0.167,0.756,81.994,4,https://api.spotify.com/v1/audio-analysis/6GNifiuBPrKFpwNBYnooFm
2ZdCrBA52bb4pIG3tOOZiQ,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,173419,True,Dark Queen,78,0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,4,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ
1QgTBfRN5m81a5K01qens6,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,247347,True,444+222,78,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,4,https://api.spotify.com/v1/audio-analysis/1QgTBfRN5m81a5K01qens6
1MJErNPIQUoEMu4YUUmecm,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,258789,True,Neon Guts (feat. Pharrell Williams),78,0.859,0.563,1,-6.635,0,0.112,0.0541,0,0.0685,0.412,119.934,4,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm
5tRmoZRoupvMYPV1oezFrH,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,173797,True,X,77,0.623,0.58,8,-7.076,1,0.332,0.0043,0,0.394,0.301,163.159,4,https://api.spotify.com/v1/audio-analysis/5tRmoZRoupvMYPV1oezFrH
34oB5r0lcN3fYWCs2uA1k5,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,211363,False,The Cure,74,0.695,0.497,8,-4.884,1,0.0362,0.0808,0,0.0852,0.537,99.972,4,https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5
7dZ1Odmx9jWIweQSatnRqo,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,205280,False,Million Reasons,73,0.665,0.424,0,-7.838,1,0.0444,0.437,0,0.107,0.134,129.911,4,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo
0WfKDYeUAoLA3vdvLKKWMW,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,237200,False,Poker Face,66,0.846,0.815,4,-4.512,1,0.0761,0.139,2.19e-06,0.131,0.831,118.999,4,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW
1IaYWv32nFFMdljBIjMY5T,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,220626,False,Telephone,65,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,4,https://api.spotify.com/v1/audio-analysis/1IaYWv32nFFMdljBIjMY5T
5P5cGNzqh6A353N3ShDK6Y,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,294573,True,Bad Romance,68,0.697,0.921,0,-3.75,1,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,4,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y
56ZrTFkANjeAMiS14njg4E,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,182000,False,Perfect Illusion,66,0.625,0.855,1,-5.471,0,0.0389,0.00138,0,0.357,0.668,124.977,4,https://api.spotify.com/v1/audio-analysis/56ZrTFkANjeAMiS14njg4E
6HkjpGIOHv4y0IBAxUbE5z,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,241933,False,Just Dance,62,0.822,0.753,1,-4.499,0,0.0332,0.0337,1.76e-05,0.218,0.709,118.982,4,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z
3d0VZU6Mf2hdZRHA4zry8S,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,174306,False,John Wayne,64,0.603,0.662,11,-5.773,0,0.0313,0.00111,0.000137,0.343,0.518,96.956,4,https://api.spotify.com/v1/audio-analysis/3d0VZU6Mf2hdZRHA4zry8S
2Zj4FUsMtu9PMuJsHbGbdv,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,212333,False,Applause,63,0.674,0.788,7,-4.281,0,0.0537,0.0253,2.04e-06,0.13,0.7,139.908,4,https://api.spotify.com/v1/audio-analysis/2Zj4FUsMtu9PMuJsHbGbdv
2kecdnlyueotEMC8rdNlf6,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,196906,False,Joanne,63,0.551,0.409,7,-8.484,1,0.0275,0.128,0,0.101,0.434,149.768,4,https://api.spotify.com/v1/audio-analysis/2kecdnlyueotEMC8rdNlf6
6Knv6wdA0luoMUuuoYi2i1,0jnsk9HBra6NMjO2oANoPY,Flo Rida,192190,False,My House,77,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1
1NpW5kyvO4XrNJ3rnfcNy3,0jnsk9HBra6NMjO2oANoPY,Flo Rida,232946,False,Wild Ones (feat. Sia),75,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3
0CAfXk7DXMnon4gLudAp7J,0jnsk9HBra6NMjO2oANoPY,Flo Rida,231400,False,Low (feat T-Pain) - Feat T-Pain Album Version,74,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J
6t2ubAB4iSYOuIpRAOGd4t,0jnsk9HBra6NMjO2oANoPY,Flo Rida,157164,False,Cake,73,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,4,https://api.spotify.com/v1/audio-analysis/6t2ubAB4iSYOuIpRAOGd4t
26rdOwwjC2UnweK3xeS58u,0jnsk9HBra6NMjO2oANoPY,Flo Rida,190185,False,GDFR (feat. Sage The Gemini & Lookas),70,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4,https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u
2S5LNtRVRPbXk01yRQ14sZ,0jnsk9HBra6NMjO2oANoPY,Flo Rida,224258,False,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",69,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,4,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ
3GpbwCm3YxiWDvy29Uo3vP,0jnsk9HBra6NMjO2oANoPY,Flo Rida,204640,False,Right Round - US,68,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,4,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP
2LEF1A8DOZ9wRYikWgVlZ8,0jnsk9HBra6NMjO2oANoPY,Flo Rida,248133,False,Good Feeling,68,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8
3bC1ahPIYt1btJzSSEyyrF,0jnsk9HBra6NMjO2oANoPY,Flo Rida,225000,False,Whistle,66,0.754,0.933,0,-5.786,1,0.0448,0.0199,0,0.297,0.75,103.992,4,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF
2gZy1KFFKUgw3IbRNhZEz3,0jnsk9HBra6NMjO2oANoPY,Flo Rida,193288,False,Game Time (feat. Sage The Gemini),65,0.72,0.814,7,-4.533,1,0.0488,0.0208,0.00298,0.058,0.503,91.99,4,https://api.spotify.com/v1/audio-analysis/2gZy1KFFKUgw3IbRNhZEz3
6C7RJEIUDqKkJRZVWdkfkH,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,311866,True,Stronger,76,0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,4,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH
1PS1QMdUqOal0ai3Gt7sDQ,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,207626,True,Gold Digger,75,0.638,0.699,1,-5.54,0,0.384,0.0223,0,0.0917,0.66,92.939,4,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ
2gZUPNdnz5Y45eiGxpHGSc,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,292093,True,POWER,75,0.538,0.912,0,-4.684,0,0.129,0.0178,0,0.689,0.588,154.042,4,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc
4KW1lqgSr8TKrvBII0Brf8,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,135920,True,Father Stretch My Hands Pt. 1,72,0.714,0.566,7,-4.408,1,0.056,0.142,1.25e-06,0.57,0.449,113.074,4,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8
3nAq2hCr1oWsIU54tS98pL,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,181573,True,Waves,72,0.386,0.587,10,-4.454,1,0.0519,0.0363,3.71e-06,0.332,0.0565,96.072,4,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL
19a3JfW8BQwqHWUMbcqSx8,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,196040,True,Famous,72,0.474,0.741,6,-3.69,1,0.111,0.0602,0,0.115,0.402,174.1,4,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8
1eQBEelI2NCy7AUTerX0KS,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,320680,True,Ultralight Beam,71,0.596,0.393,8,-8.714,1,0.383,0.637,0,0.539,0.36,107.425,4,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS
0ViKGBsiDt52DwsLALWDSr,2DaxqgrOhkeH0fpeiQq2f4,Oasis,258079,False,Wonderwall,62,0.407,0.889,6,-4.362,0,0.0325,0.000691,0,0.189,0.699,174.585,4,https://api.spotify.com/v1/audio-analysis/0ViKGBsiDt52DwsLALWDSr
6qZoQsBTQW2tix6KViDC7F,2DaxqgrOhkeH0fpeiQq2f4,Oasis,293573,False,Don't Look Back in Anger,53,0.324,0.944,0,-2.444,1,0.0593,0.0658,0,0.0828,0.288,162.756,4,https://api.spotify.com/v1/audio-analysis/6qZoQsBTQW2tix6KViDC7F
19NrEarQuj37iHHzqoA7lw,2DaxqgrOhkeH0fpeiQq2f4,Oasis,355866,False,Stand By Me - Remastered,49,0.192,0.824,7,-2.605,1,0.041,0.0854,0.00284,0.182,0.347,169.964,4,https://api.spotify.com/v1/audio-analysis/19NrEarQuj37iHHzqoA7lw
40bynawzslg9U7ACq07fAj,2DaxqgrOhkeH0fpeiQq2f4,Oasis,448438,False,Champagne Supernova - Remastered,61,0.286,0.796,2,-4.625,1,0.0388,0.47,0.063,0.364,0.12,150.272,4,https://api.spotify.com/v1/audio-analysis/40bynawzslg9U7ACq07fAj
1KgfeuVn5OlsBEtoEmBa1t,2DaxqgrOhkeH0fpeiQq2f4,Oasis,276866,False,Live Forever,59,0.335,0.776,9,-5.32,0,0.0325,9.27e-06,9.51e-06,0.369,0.219,90.59,4,https://api.spotify.com/v1/audio-analysis/1KgfeuVn5OlsBEtoEmBa1t
5hDBfsFoLFkIXt9xDi3th4,2DaxqgrOhkeH0fpeiQq2f4,Oasis,219799,False,She's Electric - Remastered,47,0.494,0.893,9,-4.288,1,0.0475,0.164,2.35e-06,0.636,0.526,125.413,4,https://api.spotify.com/v1/audio-analysis/5hDBfsFoLFkIXt9xDi3th4
0JbVh3zDHYgVb1QxoNG0hu,2DaxqgrOhkeH0fpeiQq2f4,Oasis,303133,False,Stop Crying Your Heart Out,50,0.379,0.566,2,-5.361,1,0.0296,0.0811,1.56e-06,0.118,0.083,74.983,4,https://api.spotify.com/v1/audio-analysis/0JbVh3zDHYgVb1QxoNG0hu
4cHVhBtewvwimCyZMEnkC2,2DaxqgrOhkeH0fpeiQq2f4,Oasis,288666,False,Don't Go Away - Remastered,45,0.399,0.831,0,-4.913,1,0.0368,0.0382,9.62e-05,0.0721,0.178,81.095,4,https://api.spotify.com/v1/audio-analysis/4cHVhBtewvwimCyZMEnkC2
0W7tfWpG5HeHNRECFdsyKy,2DaxqgrOhkeH0fpeiQq2f4,Oasis,265330,False,Half The World Away - Remastered,44,0.432,0.436,0,-9.719,1,0.0327,0.29,0,0.0882,0.216,115.199,4,https://api.spotify.com/v1/audio-analysis/0W7tfWpG5HeHNRECFdsyKy
1ARsfVEoLWiJaikVJtvjDu,2DaxqgrOhkeH0fpeiQq2f4,Oasis,283533,False,Supersonic,42,0.387,0.863,9,-5.285,1,0.0351,2.7e-05,0.0032,0.116,0.652,104.227,4,https://api.spotify.com/v1/audio-analysis/1ARsfVEoLWiJaikVJtvjDu
2L6orAlH8tBhiFTumIfMyF,02A3cEvlLLCbIMVDrK2GHV,Starley,222040,False,Call on Me - Ryan Riback Remix,74,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,4,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF
52tbWCKaMaSLpYNw71XO9l,02A3cEvlLLCbIMVDrK2GHV,Starley,161632,False,Call On Me,59,0.791,0.654,0,-7.109,1,0.0417,0.126,0,0.0839,0.5,97.995,4,https://api.spotify.com/v1/audio-analysis/52tbWCKaMaSLpYNw71XO9l
7iIWHoKyYdDVYSMhivbCNp,02A3cEvlLLCbIMVDrK2GHV,Starley,198299,False,Been Meaning To Tell You,53,0.728,0.672,11,-5.378,0,0.0394,0.49,0,0.0931,0.766,117.993,4,https://api.spotify.com/v1/audio-analysis/7iIWHoKyYdDVYSMhivbCNp
3errULxUJsWssvWrskLeXH,02A3cEvlLLCbIMVDrK2GHV,Starley,208920,False,Touch Me,50,0.839,0.623,2,-5.927,1,0.105,0.115,1.61e-06,0.329,0.324,115.016,4,https://api.spotify.com/v1/audio-analysis/3errULxUJsWssvWrskLeXH
6TArGyLt6PHon8rWJFtuvF,02A3cEvlLLCbIMVDrK2GHV,Starley,187698,False,Touch Me - Throttle Remix,40,0.667,0.837,11,-2.994,0,0.0762,0.307,0,0.474,0.516,125.145,4,https://api.spotify.com/v1/audio-analysis/6TArGyLt6PHon8rWJFtuvF
7G2PhMltaEu8kVuBSIa4CE,02A3cEvlLLCbIMVDrK2GHV,Starley,155575,False,Touch Me - Acoustic Version,24,0.827,0.336,2,-8.101,1,0.066,0.818,0,0.142,0.787,112.933,4,https://api.spotify.com/v1/audio-analysis/7G2PhMltaEu8kVuBSIa4CE
0ooxaIms5vXA7bGn0Cr1bQ,02A3cEvlLLCbIMVDrK2GHV,Starley,199074,False,Touch Me - Kideko Remix,34,0.786,0.977,11,-4.301,0,0.0462,0.0101,0.623,0.0294,0.736,124.001,4,https://api.spotify.com/v1/audio-analysis/0ooxaIms5vXA7bGn0Cr1bQ
4kAWVCxClKKPBZbyLkjKYk,02A3cEvlLLCbIMVDrK2GHV,Starley,177986,False,Call On Me - Odd Mob Remix,34,0.699,0.793,9,-2.394,0,0.244,0.379,0,0.0588,0.504,108.023,4,https://api.spotify.com/v1/audio-analysis/4kAWVCxClKKPBZbyLkjKYk
3c4EMr0BdlqaqiDawLAEnb,02A3cEvlLLCbIMVDrK2GHV,Starley,160408,False,"Call On Me - EDWYNN X TIKAL, Spirix Remix",32,0.646,0.714,0,-6.511,1,0.0378,0.0541,0,0.134,0.583,97.957,4,https://api.spotify.com/v1/audio-analysis/3c4EMr0BdlqaqiDawLAEnb
7L7qVS9SSLMPcF6sy1rX7M,02A3cEvlLLCbIMVDrK2GHV,Starley,245625,False,Call On Me - Hella Remix,30,0.794,0.893,0,-6.15,1,0.071,0.0291,0.000249,0.056,0.547,119.964,4,https://api.spotify.com/v1/audio-analysis/7L7qVS9SSLMPcF6sy1rX7M
5dB00dkUFlruwbxVmdOPSE,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,260004,False,Dancing On My Own,72,0.686,0.172,1,-8.722,1,0.0329,0.839,1.81e-05,0.0793,0.197,112.655,4,https://api.spotify.com/v1/audio-analysis/5dB00dkUFlruwbxVmdOPSE
7tOAtB2F50KXEkw86frba6,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,253482,False,Dancing On My Own - Acoustic,54,0.525,0.0756,1,-11.232,1,0.0401,0.956,1.91e-06,0.147,0.442,117.559,4,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6
