song_id,artist_id,duration,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mode,key,track_number,artist_popularity,album_length,release_date,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,mode_confidence,key_confidence,num_bars,num_beats,num_tatums,num_sections,num_segments
2Q85xwXagilpHKTfdrbC7M,4VMYDCV2IEDYJArk749S6m,204520,78,0,0.69,0.86,-2.622,0.0559,0.111,0,0.317,0.867,176.027,4,0,5,1,95,1,9898,0.63274,197.78757,0.3,1.0,0.461,0.354,145,582,1164,11,873
4NzenFNqsYRvrG7rLdF1Ej,6O9WquDfQTxGRZqZUXVEQx,248363,76,0,0.749,0.759,-8.065,0.0451,0.00453,0,0.202,0.584,110.004,4,0,7,1,69,1,10182,2.49034,232.75102,0.834,1.0,0.371,0.418,107,430,860,13,981
2jVJYU4X3aD8hlTco3MlsN,00XhexlJEXQstHimpZN910,236906,74,0,0.615,0.752,-4.342,0.0572,0.171,0,0.474,0.868,172.0,4,0,5,1,79,1,10010,0.10417,232.62912,0.914,1.0,0.614,0.497,170,676,1352,11,1118
6jEZLz3YpnEBRpVkv35AmP,4VMYDCV2IEDYJArk749S6m,192600,72,0,0.857,0.801,-6.499,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,4,1,0,5,95,23,5333,0.0,192.60001,0.519,1.0,0.546,0.534,76,307,614,12,928
0w5Bdu51Ka25Pf3hojsKHh,74XFHRwlV6OrjEM0A2NCMF,182693,73,0,0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4,0,5,1,83,12,10017,0.17964,177.92871,0.921,1.0,0.28,0.205,90,361,722,9,792
1j8z4TTjJ1YOdoFEDwJTQa,74XFHRwlV6OrjEM0A2NCMF,296520,71,0,0.61,0.893,-3.681,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4,1,9,6,83,17,8520,0.19107,286.09306,0.102,0.994,0.501,0.524,127,510,1020,10,999
1yjY7rpaAQvKwpdUliHx0d,74XFHRwlV6OrjEM0A2NCMF,216013,70,0,0.602,0.923,-3.763,0.044,0.0098,0,0.0561,0.765,136.01,4,1,5,9,83,17,8520,7.56971,211.319,0.952,1.0,0.548,0.729,118,480,960,7,753
7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,267653,70,0,0.452,0.563,-6.607,0.0272,0.144,0,0.143,0.209,137.715,3,1,4,6,83,11,7233,0.0,257.21324,0.389,1.0,0.543,0.514,198,595,1190,12,786
6SpLc7EXZIPpy0sVko0aoU,74XFHRwlV6OrjEM0A2NCMF,211520,70,0,0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4,1,1,4,83,12,6396,0.10503,206.56472,0.501,1.0,0.405,0.248,151,599,1198,8,786
7BpYWzZwrsljT1eIjb0TqR,74XFHRwlV6OrjEM0A2NCMF,188946,68,0,0.639,0.814,-5.632,0.0385,0.0029,2.98e-05,0.0529,0.904,123.922,4,0,2,3,83,12,10017,0.20898,185.2488,0.834,1.0,0.465,0.37,95,380,760,7,868
2RJfK2pOvGpnxC255YOy5k,74XFHRwlV6OrjEM0A2NCMF,212853,68,0,0.768,0.826,-4.904,0.0335,0.00199,0.000374,0.031,0.926,114.997,4,1,5,2,83,12,10017,0.20349,208.41651,0.887,1.0,0.406,0.656,99,401,802,10,895
6t44iU80A0h8WQ7vc4OoRj,74XFHRwlV6OrjEM0A2NCMF,235706,67,0,0.734,0.626,-5.685,0.0458,0.076,6.54e-06,0.168,0.44,98.559,4,1,7,5,83,12,10017,0.20889,226.92862,0.278,0.995,0.625,0.575,96,388,776,11,778
47No93LxERvV6MtOAmQzHS,74XFHRwlV6OrjEM0A2NCMF,218626,66,0,0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944,4,0,11,2,83,11,7233,0.12472,215.44054,0.86,1.0,0.522,0.584,153,614,1228,11,768
2EcQY09CYgJ1qk6H1qZf8h,74XFHRwlV6OrjEM0A2NCMF,221720,65,0,0.561,0.286,-10.917,0.0266,0.852,3.56e-05,0.116,0.409,90.004,4,1,2,6,83,12,10017,0.08689,208.759,0.241,1.0,0.695,0.682,81,320,640,9,731
5PB8zB1MOZASboLquvinMF,0eecdvMrqBftK0M1VKhaF4,188786,51,0,0.623,0.909,-3.079,0.0758,0.158,0,0.0972,0.651,93.984,4,0,4,3,87,25,10209,2.71093,182.23601,0.347,1.0,0.423,0.433,72,287,574,9,819
5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,213306,78,0,0.607,0.718,-4.095,0.0978,0.032,0,0.403,0.551,101.821,4,1,4,2,87,15,9838,0.33093,206.04227,0.195,1.0,0.353,0.344,89,357,714,12,832
0YHUITU3w6ws1v8ehT264g,3e7awlrlDSwF3iM0WBjGMp,246240,77,0,0.774,0.739,-4.022,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,4,1,0,1,87,15,9838,0.15329,235.26458,0.836,1.0,0.34,0.289,128,514,1028,10,970
1NXDq5UBby80GsRNjGXVwE,3e7awlrlDSwF3iM0WBjGMp,225200,43,0,0.709,0.779,-3.534,0.0464,0.0777,7.47e-06,0.306,0.701,102.024,4,0,7,6,87,25,10209,0.16259,218.42431,0.683,1.0,0.513,0.434,94,375,750,10,946
4BJ5T8ZZZ3UrPG7k0OVQrp,3e7awlrlDSwF3iM0WBjGMp,242282,76,0,0.568,0.863,-4.093,0.304,0.0405,5.97e-06,0.211,0.438,173.007,4,1,7,1,87,1,10031,0.0,238.06259,0.295,0.967,0.464,0.424,173,688,1376,11,966
4JIo8RztBbELr2gWJ5OGK6,3e7awlrlDSwF3iM0WBjGMp,249813,75,0,0.534,0.642,-3.971,0.0504,0.259,0,0.29,0.131,92.963,4,1,9,4,87,16,9461,0.26685,237.11057,0.197,0.913,0.317,0.293,93,372,744,11,809
5y6pj7OeBFF0CVgZKhRbOG,3e7awlrlDSwF3iM0WBjGMp,211773,72,0,0.777,0.895,-4.464,0.0618,0.0348,0,0.317,0.826,111.987,4,1,4,1,87,16,9461,0.11025,205.40372,0.859,1.0,0.225,0.197,96,387,774,10,808
